transaction_id,customer_id,transaction_date,product_category,quantity,unit_price,total_amount,discount_applied,payment_method
TXN_032590,CUST_01917,2023-02-05,Home & Garden,2,65.67,101.4,True,Bank Transfer
TXN_001245,CUST_00594,2023-02-05,Sports,2,279.01,527.87,True,PayPal
TXN_023749,CUST_02764,2023-02-05,Toys,1,158.73,150.42,True,Debit Card
TXN_010330,CUST_01577,2023-02-05,Books,2,27.45,54.89,False,Debit Card
TXN_011316,CUST_03435,2023-02-05,Electronics,1,629.01,537.3,True,Credit Card
TXN_044820,CUST_01872,2023-02-05,Toys,3,105.62,316.86,False,Bank Transfer
TXN_044787,CUST_00440,2023-02-05,Clothing,2,133.65,267.3,False,Credit Card
TXN_010314,CUST_01849,2023-02-05,Books,2,61.88,123.77,False,PayPal
TXN_022529,CUST_00751,2023-02-05,Home & Garden,2,99.15,198.3,False,PayPal
TXN_044689,CUST_04250,2023-02-05,Home & Garden,2,421.21,644.55,True,Credit Card
TXN_020614,CUST_04973,2023-02-05,Home & Garden,1,233.36,233.36,False,Credit Card
TXN_015530,CUST_03592,2023-02-05,Sports,1,147.94,115.76,True,Debit Card
TXN_044608,CUST_01921,2023-02-05,Home & Garden,1,349.08,349.08,False,Credit Card
TXN_042211,CUST_03409,2023-02-05,Toys,3,165.16,495.49,False,PayPal
TXN_044546,CUST_00657,2023-02-05,Sports,1,281.38,266.6,True,Bank Transfer
TXN_000291,CUST_01060,2023-02-05,Sports,1,82.89,82.89,False,PayPal
TXN_023719,CUST_00728,2023-02-05,Books,2,19.9,33.29,True,Credit Card
TXN_008433,CUST_03887,2023-02-05,Clothing,2,246.55,493.1,False,PayPal
TXN_015412,CUST_04237,2023-02-05,Books,2,41.31,78.01,True,Bank Transfer
TXN_030483,CUST_04228,2023-02-05,Home & Garden,1,73.91,73.91,False,Debit Card
TXN_035683,CUST_01781,2023-02-05,Sports,2,66.7,133.41,False,Credit Card
TXN_002156,CUST_00356,2023-02-05,Electronics,1,1193.24,1193.24,False,Credit Card
TXN_002870,CUST_02108,2023-02-05,Clothing,3,131.49,394.46,False,Credit Card
TXN_036401,CUST_04440,2023-02-05,Books,1,73.75,73.75,False,Debit Card
TXN_034515,CUST_00462,2023-02-05,Clothing,1,82.59,82.59,False,PayPal
TXN_000899,CUST_03949,2023-02-05,Beauty,4,85.77,343.08,False,Debit Card
TXN_009477,CUST_03927,2023-02-05,Home & Garden,1,90.91,90.91,False,Debit Card
TXN_036842,CUST_02466,2023-02-05,Toys,1,26.08,26.08,False,Debit Card
TXN_040979,CUST_03378,2023-02-05,Electronics,1,1510.93,1510.93,False,Debit Card
TXN_024203,CUST_01310,2023-02-05,Home & Garden,2,328.31,601.68,True,Debit Card
TXN_038015,CUST_02409,2023-02-05,Sports,1,319.73,319.73,False,Credit Card
TXN_046868,CUST_02281,2023-02-05,Beauty,1,37.0,37.0,False,Credit Card
TXN_032960,CUST_04906,2023-02-05,Home & Garden,1,333.72,333.72,False,PayPal
TXN_046870,CUST_01457,2023-02-05,Clothing,2,118.72,237.43,False,Debit Card
TXN_033132,CUST_00163,2023-02-05,Beauty,1,50.7,40.88,True,Debit Card
TXN_022260,CUST_04312,2023-02-05,Electronics,1,2423.68,2423.68,False,Credit Card
TXN_017291,CUST_02124,2023-02-05,Home & Garden,1,158.46,158.46,False,Credit Card
TXN_007781,CUST_04363,2023-02-05,Clothing,2,286.2,498.86,True,Bank Transfer
TXN_041051,CUST_00549,2023-02-05,Books,4,31.25,125.02,False,Credit Card
TXN_009000,CUST_02992,2023-02-05,Electronics,1,167.31,167.31,False,Credit Card
TXN_033622,CUST_00642,2023-02-05,Clothing,2,263.16,526.31,False,Credit Card
TXN_010612,CUST_04246,2023-02-05,Clothing,1,198.28,198.28,False,PayPal
TXN_033176,CUST_02725,2023-02-05,Clothing,1,107.64,107.64,False,PayPal
TXN_010694,CUST_00447,2023-02-05,Sports,1,36.16,36.16,False,Debit Card
TXN_031631,CUST_00212,2023-02-05,Sports,2,204.78,409.55,False,Debit Card
TXN_033178,CUST_02151,2023-02-05,Clothing,1,273.36,273.36,False,PayPal
TXN_036140,CUST_02097,2023-02-05,Electronics,3,37.82,99.68,True,Debit Card
TXN_000641,CUST_00534,2023-02-06,Clothing,2,33.46,58.31,True,Credit Card
TXN_005369,CUST_02709,2023-02-06,Beauty,2,18.04,36.08,False,Credit Card
TXN_021038,CUST_00700,2023-02-06,Toys,2,112.48,224.97,False,Credit Card
TXN_037950,CUST_00916,2023-02-06,Electronics,3,708.44,2125.31,False,Credit Card
TXN_023340,CUST_02919,2023-02-06,Beauty,2,193.36,386.72,False,Debit Card
TXN_023207,CUST_00366,2023-02-06,Electronics,1,1653.44,1653.44,False,Bank Transfer
TXN_014845,CUST_01539,2023-02-06,Clothing,2,195.78,349.94,True,Credit Card
TXN_034958,CUST_02608,2023-02-06,Electronics,3,1640.9,4922.71,False,Credit Card
TXN_022507,CUST_03263,2023-02-06,Toys,1,44.57,44.57,False,Credit Card
TXN_036340,CUST_04026,2023-02-06,Beauty,1,147.08,112.96,True,Debit Card
TXN_043623,CUST_02738,2023-02-06,Sports,2,108.53,190.9,True,Debit Card
TXN_042769,CUST_01349,2023-02-06,Beauty,2,161.88,323.77,False,Credit Card
TXN_013491,CUST_01411,2023-02-06,Sports,2,284.47,568.93,False,Credit Card
TXN_027678,CUST_01490,2023-02-06,Sports,1,423.55,423.55,False,Debit Card
TXN_005979,CUST_02603,2023-02-06,Clothing,2,221.22,442.44,False,Credit Card
TXN_036231,CUST_03652,2023-02-06,Beauty,2,65.74,131.47,False,Credit Card
TXN_039031,CUST_01967,2023-02-06,Sports,3,197.55,541.01,True,PayPal
TXN_014302,CUST_00922,2023-02-06,Clothing,1,321.51,321.51,False,PayPal
TXN_047838,CUST_01671,2023-02-06,Electronics,1,245.88,245.88,False,Credit Card
TXN_025976,CUST_02497,2023-02-06,Home & Garden,4,42.78,171.14,False,PayPal
TXN_027177,CUST_01468,2023-02-06,Home & Garden,1,31.63,31.63,False,Bank Transfer
TXN_015870,CUST_04570,2023-02-06,Home & Garden,1,288.87,288.87,False,Debit Card
TXN_025944,CUST_04577,2023-02-06,Beauty,1,94.94,83.43,True,Credit Card
TXN_003479,CUST_03091,2023-02-06,Sports,1,147.58,135.08,True,Credit Card
TXN_027041,CUST_02976,2023-02-06,Books,1,40.21,40.21,False,Credit Card
TXN_039461,CUST_03006,2023-02-06,Sports,1,535.83,535.83,False,Credit Card
TXN_037873,CUST_00067,2023-02-06,Toys,2,113.16,226.33,False,Credit Card
TXN_013685,CUST_03870,2023-02-06,Clothing,1,50.53,50.53,False,Debit Card
TXN_014734,CUST_03242,2023-02-06,Sports,2,220.39,354.99,True,Credit Card
TXN_003964,CUST_04655,2023-02-06,Beauty,2,177.37,288.34,True,Debit Card
TXN_020727,CUST_00521,2023-02-06,Books,2,21.73,43.46,False,Debit Card
TXN_036457,CUST_02150,2023-02-06,Sports,1,79.88,68.01,True,PayPal
TXN_004765,CUST_00782,2023-02-06,Electronics,2,1987.89,3084.04,True,PayPal
TXN_041065,CUST_02791,2023-02-06,Beauty,2,14.57,22.7,True,Credit Card
TXN_021075,CUST_03386,2023-02-06,Electronics,2,833.07,1271.37,True,Debit Card
TXN_002640,CUST_04319,2023-02-06,Home & Garden,1,81.08,81.08,False,Debit Card
TXN_012441,CUST_02695,2023-02-06,Sports,1,77.91,77.91,False,Debit Card
TXN_011070,CUST_02727,2023-02-06,Electronics,2,632.71,1265.42,False,Debit Card
TXN_034684,CUST_01465,2023-02-06,Books,2,37.59,75.18,False,Credit Card
TXN_033747,CUST_03693,2023-02-06,Toys,3,129.7,389.11,False,PayPal
TXN_031197,CUST_04330,2023-02-06,Books,1,24.12,24.12,False,Debit Card
TXN_030533,CUST_00456,2023-02-06,Clothing,1,28.6,28.6,False,Debit Card
TXN_022863,CUST_01238,2023-02-06,Toys,2,109.1,218.21,False,Credit Card
TXN_030830,CUST_00470,2023-02-06,Sports,1,340.09,340.09,False,Credit Card
TXN_049387,CUST_03450,2023-02-06,Sports,1,375.73,375.73,False,Bank Transfer
TXN_049898,CUST_00370,2023-02-06,Beauty,3,45.76,137.28,False,PayPal
TXN_030254,CUST_02540,2023-02-06,Books,1,46.02,39.76,True,Credit Card
TXN_031009,CUST_01523,2023-02-06,Sports,4,225.55,902.2,False,Credit Card
TXN_033203,CUST_00107,2023-02-06,Clothing,1,86.9,86.9,False,Credit Card
TXN_031781,CUST_02523,2023-02-06,Sports,1,375.77,327.04,True,Credit Card
TXN_034640,CUST_01522,2023-02-06,Home & Garden,3,693.87,2081.6,False,Bank Transfer
TXN_010727,CUST_01929,2023-02-06,Clothing,1,166.59,166.59,False,Debit Card
TXN_032531,CUST_03041,2023-02-06,Electronics,2,716.8,1433.6,False,Credit Card
TXN_030485,CUST_00246,2023-02-06,Sports,1,242.36,242.36,False,PayPal
TXN_001468,CUST_01810,2023-02-07,Sports,1,41.33,41.33,False,Credit Card
TXN_041302,CUST_00454,2023-02-07,Clothing,2,183.67,321.0,True,Debit Card
TXN_007909,CUST_00548,2023-02-07,Toys,1,26.06,26.06,False,PayPal
TXN_043050,CUST_02408,2023-02-07,Clothing,1,200.93,200.93,False,Credit Card
TXN_010019,CUST_01675,2023-02-07,Home & Garden,1,36.36,36.36,False,Credit Card
TXN_031106,CUST_00782,2023-02-07,Clothing,1,73.27,57.87,True,Credit Card
TXN_027047,CUST_01376,2023-02-07,Sports,3,77.77,197.15,True,PayPal
TXN_001950,CUST_04037,2023-02-07,Home & Garden,2,183.11,328.56,True,Credit Card
TXN_031269,CUST_04085,2023-02-07,Electronics,2,612.04,1224.07,False,Credit Card
TXN_047169,CUST_00282,2023-02-07,Beauty,1,86.14,86.14,False,Credit Card
TXN_048821,CUST_01653,2023-02-07,Books,1,22.19,16.76,True,Bank Transfer
TXN_019812,CUST_01973,2023-02-07,Sports,2,269.81,539.61,False,Debit Card
TXN_031533,CUST_03769,2023-02-07,Books,1,5.38,4.42,True,PayPal
TXN_007645,CUST_02101,2023-02-07,Beauty,1,68.74,68.74,False,Credit Card
TXN_025776,CUST_02900,2023-02-07,Books,1,6.36,6.36,False,PayPal
TXN_038942,CUST_00452,2023-02-07,Toys,2,176.81,353.62,False,Credit Card
TXN_007594,CUST_02520,2023-02-07,Books,2,21.57,43.14,False,Credit Card
TXN_001860,CUST_00502,2023-02-07,Books,1,25.31,22.94,True,Debit Card
TXN_028592,CUST_01631,2023-02-07,Home & Garden,1,90.47,90.47,False,Credit Card
TXN_036881,CUST_04815,2023-02-07,Home & Garden,1,37.65,30.85,True,Bank Transfer
TXN_016382,CUST_00517,2023-02-07,Electronics,1,1795.11,1795.11,False,Debit Card
TXN_049732,CUST_02127,2023-02-07,Clothing,1,104.05,104.05,False,Credit Card
TXN_010816,CUST_02498,2023-02-07,Books,1,49.07,41.06,True,PayPal
TXN_015173,CUST_04549,2023-02-07,Clothing,1,154.88,154.88,False,Credit Card
TXN_035267,CUST_02264,2023-02-07,Electronics,1,2142.61,2142.61,False,PayPal
TXN_030522,CUST_04110,2023-02-07,Electronics,1,307.85,307.85,False,Debit Card
TXN_021983,CUST_00272,2023-02-07,Books,1,23.29,18.18,True,Credit Card
TXN_002378,CUST_04168,2023-02-07,Clothing,1,164.05,164.05,False,Credit Card
TXN_003393,CUST_01751,2023-02-07,Beauty,1,27.12,27.12,False,Bank Transfer
TXN_028551,CUST_02777,2023-02-07,Toys,4,71.66,286.66,False,Debit Card
TXN_043410,CUST_00738,2023-02-07,Beauty,1,49.65,40.72,True,Credit Card
TXN_020970,CUST_03911,2023-02-07,Home & Garden,1,342.27,342.27,False,Debit Card
TXN_040900,CUST_00610,2023-02-07,Home & Garden,2,29.55,59.09,False,Debit Card
TXN_034937,CUST_01438,2023-02-07,Electronics,4,943.19,3772.75,False,Debit Card
TXN_020330,CUST_01666,2023-02-07,Toys,1,146.54,120.84,True,PayPal
TXN_022288,CUST_04061,2023-02-07,Clothing,1,147.78,147.78,False,Credit Card
TXN_012116,CUST_04409,2023-02-07,Books,2,8.46,14.04,True,Bank Transfer
TXN_015735,CUST_00042,2023-02-07,Clothing,1,211.12,211.12,False,PayPal
TXN_034830,CUST_02935,2023-02-07,Electronics,1,2957.77,2957.77,False,Credit Card
TXN_030626,CUST_02172,2023-02-07,Books,1,46.29,46.29,False,PayPal
TXN_005177,CUST_00067,2023-02-07,Clothing,1,17.95,17.95,False,PayPal
TXN_007053,CUST_00276,2023-02-07,Books,1,25.59,20.57,True,Credit Card
TXN_047511,CUST_03196,2023-02-07,Beauty,1,137.93,107.39,True,Debit Card
TXN_023002,CUST_03702,2023-02-07,Home & Garden,1,395.68,348.17,True,Bank Transfer
TXN_042229,CUST_04524,2023-02-07,Beauty,1,79.35,60.29,True,Debit Card
TXN_009399,CUST_02342,2023-02-07,Electronics,2,1116.9,2233.81,False,Debit Card
TXN_042305,CUST_04523,2023-02-07,Clothing,1,127.33,127.33,False,Credit Card
TXN_023116,CUST_00420,2023-02-08,Sports,1,280.98,280.98,False,Debit Card
TXN_022902,CUST_01349,2023-02-08,Books,1,37.02,29.79,True,PayPal
TXN_000726,CUST_03135,2023-02-08,Books,3,31.2,93.59,False,Debit Card
TXN_049517,CUST_01145,2023-02-08,Electronics,1,543.36,543.36,False,Debit Card
TXN_016697,CUST_02393,2023-02-08,Home & Garden,1,93.53,93.53,False,Credit Card
TXN_008368,CUST_00450,2023-02-08,Beauty,3,120.4,361.21,False,Debit Card
TXN_044276,CUST_04087,2023-02-08,Beauty,1,142.81,142.81,False,Credit Card
TXN_040551,CUST_01253,2023-02-08,Toys,2,46.96,93.93,False,Bank Transfer
TXN_031620,CUST_04937,2023-02-08,Books,1,8.83,8.83,False,Debit Card
TXN_019255,CUST_00984,2023-02-08,Home & Garden,1,222.38,222.38,False,Debit Card
TXN_008043,CUST_04990,2023-02-08,Electronics,1,1358.84,1358.84,False,PayPal
TXN_018041,CUST_04838,2023-02-08,Clothing,1,183.38,183.38,False,Debit Card
TXN_036588,CUST_02202,2023-02-08,Sports,3,82.48,218.07,True,Debit Card
TXN_035491,CUST_00964,2023-02-08,Beauty,2,87.27,142.69,True,PayPal
TXN_028019,CUST_04747,2023-02-08,Electronics,3,1418.89,4256.66,False,Credit Card
TXN_005189,CUST_02001,2023-02-08,Toys,2,230.8,368.11,True,Credit Card
TXN_003219,CUST_04225,2023-02-08,Sports,3,165.26,495.78,False,Bank Transfer
TXN_009142,CUST_01433,2023-02-08,Toys,2,109.35,218.7,False,Credit Card
TXN_014256,CUST_04708,2023-02-08,Books,1,23.79,23.79,False,Debit Card
TXN_009387,CUST_04470,2023-02-08,Books,1,43.77,43.77,False,Debit Card
TXN_020129,CUST_00979,2023-02-08,Beauty,4,63.44,253.75,False,Debit Card
TXN_011608,CUST_02182,2023-02-08,Toys,1,49.27,49.27,False,Debit Card
TXN_034449,CUST_02995,2023-02-08,Books,2,19.77,39.53,False,PayPal
TXN_011761,CUST_04169,2023-02-08,Books,2,33.03,66.06,False,Debit Card
TXN_048493,CUST_04758,2023-02-08,Books,3,30.21,90.62,False,Credit Card
TXN_033912,CUST_01917,2023-02-08,Books,1,41.65,32.91,True,Credit Card
TXN_016818,CUST_04539,2023-02-08,Sports,1,125.89,94.96,True,Credit Card
TXN_001907,CUST_00779,2023-02-08,Sports,3,343.54,910.35,True,Credit Card
TXN_039008,CUST_03118,2023-02-08,Sports,1,243.37,243.37,False,Credit Card
TXN_015632,CUST_04276,2023-02-08,Clothing,1,167.03,167.03,False,Credit Card
TXN_037589,CUST_03502,2023-02-08,Books,2,40.43,62.35,True,Debit Card
TXN_015765,CUST_01510,2023-02-08,Home & Garden,1,342.26,342.26,False,Credit Card
TXN_005734,CUST_02184,2023-02-08,Toys,1,186.34,168.77,True,Bank Transfer
TXN_036018,CUST_03633,2023-02-08,Clothing,1,172.62,172.62,False,Credit Card
TXN_004120,CUST_03221,2023-02-08,Clothing,3,229.04,624.47,True,PayPal
TXN_015343,CUST_03895,2023-02-08,Electronics,2,1211.54,1926.92,True,Debit Card
TXN_040812,CUST_04589,2023-02-08,Clothing,2,16.76,33.52,False,Debit Card
TXN_026713,CUST_02638,2023-02-08,Home & Garden,3,326.37,979.11,False,Bank Transfer
TXN_034740,CUST_01810,2023-02-08,Books,1,4.59,3.62,True,Debit Card
TXN_023617,CUST_04863,2023-02-08,Sports,1,48.74,37.41,True,Credit Card
TXN_040175,CUST_00090,2023-02-08,Home & Garden,2,369.09,738.18,False,Bank Transfer
TXN_021614,CUST_03410,2023-02-08,Home & Garden,2,170.26,340.52,False,Credit Card
TXN_022941,CUST_01893,2023-02-08,Electronics,4,1892.91,7571.62,False,Debit Card
TXN_020250,CUST_01740,2023-02-08,Electronics,1,263.6,263.6,False,Credit Card
TXN_021086,CUST_02011,2023-02-08,Electronics,1,627.87,627.87,False,Debit Card
TXN_007075,CUST_00551,2023-02-08,Clothing,1,287.92,239.37,True,Debit Card
TXN_039819,CUST_00352,2023-02-08,Beauty,1,157.53,157.53,False,Credit Card
TXN_006933,CUST_03154,2023-02-08,Beauty,2,34.53,69.07,False,Debit Card
TXN_020691,CUST_00690,2023-02-09,Beauty,2,23.83,47.67,False,Bank Transfer
TXN_013468,CUST_01405,2023-02-09,Sports,2,80.63,161.26,False,Credit Card
TXN_000689,CUST_04399,2023-02-09,Sports,1,25.04,25.04,False,Debit Card
TXN_037067,CUST_00618,2023-02-09,Beauty,3,48.79,118.5,True,PayPal
TXN_040770,CUST_03231,2023-02-09,Toys,2,134.51,269.02,False,Credit Card
TXN_031777,CUST_00571,2023-02-09,Sports,1,316.06,316.06,False,Credit Card
TXN_044166,CUST_03610,2023-02-09,Home & Garden,1,246.68,246.68,False,Credit Card
TXN_040378,CUST_04624,2023-02-09,Sports,1,329.14,329.14,False,Debit Card
TXN_002121,CUST_00508,2023-02-09,Toys,2,88.87,177.74,False,PayPal
TXN_030823,CUST_00916,2023-02-09,Home & Garden,2,122.58,245.15,False,Debit Card
TXN_012329,CUST_04090,2023-02-09,Toys,2,126.23,252.47,False,Debit Card
TXN_044033,CUST_04773,2023-02-09,Sports,1,61.23,61.23,False,Debit Card
TXN_005364,CUST_03741,2023-02-09,Clothing,1,54.07,54.07,False,PayPal
TXN_024171,CUST_03095,2023-02-09,Sports,1,252.75,252.75,False,PayPal
TXN_045002,CUST_01785,2023-02-09,Books,3,27.16,81.47,False,Bank Transfer
TXN_011739,CUST_02011,2023-02-09,Books,1,25.72,25.72,False,Bank Transfer
TXN_038028,CUST_03670,2023-02-09,Books,2,17.63,28.95,True,Credit Card
TXN_031920,CUST_03855,2023-02-09,Books,4,15.47,61.88,False,PayPal
TXN_023191,CUST_04764,2023-02-09,Electronics,1,1960.53,1960.53,False,PayPal
TXN_041646,CUST_00689,2023-02-09,Toys,1,191.38,191.38,False,Debit Card
TXN_038573,CUST_01002,2023-02-09,Home & Garden,1,455.44,455.44,False,Credit Card
TXN_015022,CUST_01702,2023-02-09,Clothing,1,69.84,69.84,False,PayPal
TXN_030745,CUST_03064,2023-02-09,Beauty,2,135.58,271.17,False,Bank Transfer
TXN_033091,CUST_01675,2023-02-09,Sports,1,28.56,28.56,False,Debit Card
TXN_029296,CUST_01023,2023-02-09,Electronics,1,466.19,466.19,False,Credit Card
TXN_006383,CUST_01815,2023-02-09,Sports,2,33.83,67.66,False,Credit Card
TXN_009365,CUST_03405,2023-02-09,Electronics,1,80.84,80.84,False,Credit Card
TXN_049535,CUST_01228,2023-02-09,Sports,1,248.13,248.13,False,Debit Card
TXN_006623,CUST_03909,2023-02-09,Books,1,17.54,17.54,False,Debit Card
TXN_015161,CUST_01787,2023-02-09,Beauty,2,76.44,152.88,False,PayPal
TXN_004112,CUST_00973,2023-02-09,Sports,1,372.64,372.64,False,PayPal
TXN_003847,CUST_02709,2023-02-09,Clothing,2,151.6,281.18,True,Debit Card
TXN_000988,CUST_02248,2023-02-09,Books,2,19.01,38.03,False,Credit Card
TXN_017909,CUST_04016,2023-02-09,Toys,1,76.06,76.06,False,Credit Card
TXN_036574,CUST_04379,2023-02-09,Home & Garden,2,145.9,270.28,True,Credit Card
TXN_036609,CUST_00192,2023-02-09,Clothing,3,57.98,162.17,True,PayPal
TXN_034172,CUST_01807,2023-02-09,Clothing,1,71.38,71.38,False,PayPal
TXN_014621,CUST_02014,2023-02-09,Beauty,1,69.53,53.01,True,PayPal
TXN_020725,CUST_04490,2023-02-09,Electronics,1,1681.82,1681.82,False,Debit Card
TXN_032760,CUST_02704,2023-02-10,Electronics,1,230.94,230.94,False,Bank Transfer
TXN_042548,CUST_01874,2023-02-10,Electronics,1,1128.66,1128.66,False,Credit Card
TXN_027016,CUST_04504,2023-02-10,Home & Garden,2,125.71,251.43,False,Credit Card
TXN_010885,CUST_01373,2023-02-10,Clothing,2,75.66,151.32,False,Debit Card
TXN_017345,CUST_02068,2023-02-10,Beauty,1,102.27,79.64,True,Debit Card
TXN_023990,CUST_00085,2023-02-10,Sports,1,238.02,238.02,False,Debit Card
TXN_023455,CUST_01416,2023-02-10,Clothing,1,116.05,116.05,False,Credit Card
TXN_031453,CUST_02696,2023-02-10,Clothing,1,186.26,186.26,False,PayPal
TXN_007905,CUST_00886,2023-02-10,Clothing,2,111.88,223.76,False,Debit Card
TXN_013578,CUST_04436,2023-02-10,Beauty,4,104.42,417.66,False,Debit Card
TXN_002607,CUST_02800,2023-02-10,Electronics,1,1442.26,1442.26,False,Debit Card
TXN_034735,CUST_02195,2023-02-10,Electronics,1,80.11,80.11,False,Credit Card
TXN_030558,CUST_04232,2023-02-10,Books,2,20.94,41.89,False,PayPal
TXN_010831,CUST_03461,2023-02-10,Toys,1,240.46,215.06,True,Credit Card
TXN_020208,CUST_02842,2023-02-10,Sports,3,387.24,876.73,True,Credit Card
TXN_004748,CUST_03337,2023-02-10,Beauty,1,44.03,44.03,False,PayPal
TXN_002891,CUST_03577,2023-02-10,Toys,4,28.12,97.74,True,PayPal
TXN_008620,CUST_03285,2023-02-10,Books,1,29.04,26.95,True,Credit Card
TXN_004336,CUST_02133,2023-02-10,Home & Garden,1,286.69,219.07,True,Debit Card
TXN_039377,CUST_03929,2023-02-10,Books,3,23.62,70.86,False,Credit Card
TXN_027912,CUST_01739,2023-02-10,Electronics,2,1006.03,2012.05,False,Bank Transfer
TXN_040514,CUST_03833,2023-02-10,Clothing,1,147.4,113.3,True,Debit Card
TXN_010199,CUST_02593,2023-02-10,Sports,2,49.55,99.11,False,PayPal
TXN_027074,CUST_00892,2023-02-10,Beauty,3,134.13,402.38,False,Credit Card
TXN_032406,CUST_00814,2023-02-10,Home & Garden,2,271.83,543.66,False,Debit Card
TXN_049538,CUST_01953,2023-02-10,Beauty,1,89.79,89.79,False,PayPal
TXN_038164,CUST_04588,2023-02-10,Electronics,4,1107.69,3411.65,True,Bank Transfer
TXN_005827,CUST_03979,2023-02-10,Books,1,8.6,8.6,False,Debit Card
TXN_022551,CUST_00649,2023-02-10,Home & Garden,2,59.62,111.52,True,Credit Card
TXN_019250,CUST_04885,2023-02-10,Books,1,25.3,25.3,False,Credit Card
TXN_039501,CUST_00491,2023-02-10,Electronics,1,1432.37,1167.29,True,Bank Transfer
TXN_022492,CUST_01613,2023-02-10,Home & Garden,2,251.48,502.97,False,Credit Card
TXN_018394,CUST_02704,2023-02-10,Home & Garden,1,393.16,354.39,True,Credit Card
TXN_020024,CUST_02465,2023-02-10,Books,2,45.32,77.71,True,Credit Card
TXN_022010,CUST_00814,2023-02-10,Electronics,2,680.71,1361.42,False,PayPal
TXN_012086,CUST_00327,2023-02-10,Sports,1,125.86,125.86,False,Debit Card
TXN_007615,CUST_00513,2023-02-10,Clothing,1,136.53,125.11,True,PayPal
TXN_024765,CUST_00624,2023-02-10,Electronics,2,331.29,662.59,False,PayPal
TXN_005095,CUST_01173,2023-02-10,Home & Garden,1,484.22,484.22,False,Credit Card
TXN_042899,CUST_04377,2023-02-10,Beauty,1,159.17,159.17,False,Debit Card
TXN_048225,CUST_00047,2023-02-10,Electronics,1,1284.88,1134.01,True,Credit Card
TXN_013276,CUST_01454,2023-02-10,Books,2,14.63,29.27,False,PayPal
TXN_023954,CUST_02680,2023-02-10,Books,1,4.64,4.64,False,Bank Transfer
TXN_012598,CUST_04690,2023-02-10,Books,4,34.15,136.59,False,Debit Card
TXN_026015,CUST_01535,2023-02-10,Electronics,1,754.84,754.84,False,Bank Transfer
TXN_000249,CUST_04315,2023-02-10,Electronics,4,1034.05,4136.2,False,Bank Transfer
TXN_031933,CUST_04998,2023-02-11,Toys,3,28.15,78.11,True,Credit Card
TXN_019028,CUST_03516,2023-02-11,Home & Garden,1,271.77,271.77,False,Bank Transfer
TXN_015817,CUST_02346,2023-02-11,Home & Garden,1,199.26,199.26,False,Debit Card
TXN_036589,CUST_00781,2023-02-11,Books,1,11.61,9.95,True,Debit Card
TXN_046423,CUST_00904,2023-02-11,Sports,1,253.53,253.53,False,Debit Card
TXN_040327,CUST_03754,2023-02-11,Beauty,4,33.07,132.28,False,Debit Card
TXN_028793,CUST_04658,2023-02-11,Toys,1,248.77,209.98,True,PayPal
TXN_013921,CUST_02934,2023-02-11,Home & Garden,2,279.17,558.35,False,Credit Card
TXN_017031,CUST_04089,2023-02-11,Clothing,1,147.58,147.58,False,Debit Card
TXN_043378,CUST_03578,2023-02-11,Sports,1,304.38,304.38,False,PayPal
TXN_004917,CUST_01962,2023-02-11,Sports,1,339.88,339.88,False,PayPal
TXN_018987,CUST_00846,2023-02-11,Home & Garden,2,331.99,534.67,True,Credit Card
TXN_016401,CUST_02242,2023-02-11,Sports,4,346.21,1307.49,True,Credit Card
TXN_048672,CUST_03033,2023-02-11,Toys,1,144.91,144.91,False,Credit Card
TXN_028763,CUST_04808,2023-02-11,Toys,2,134.56,216.02,True,PayPal
TXN_022323,CUST_01623,2023-02-11,Toys,2,199.15,398.31,False,PayPal
TXN_040194,CUST_03558,2023-02-11,Electronics,1,103.32,79.47,True,Debit Card
TXN_023326,CUST_02069,2023-02-11,Toys,1,13.94,10.66,True,Credit Card
TXN_018089,CUST_01252,2023-02-11,Electronics,2,2511.44,5022.88,False,PayPal
TXN_039479,CUST_00725,2023-02-11,Toys,1,136.09,104.27,True,Bank Transfer
TXN_014714,CUST_04226,2023-02-11,Toys,1,51.88,48.8,True,Credit Card
TXN_048021,CUST_00719,2023-02-11,Sports,1,233.37,188.78,True,Credit Card
TXN_007589,CUST_02026,2023-02-11,Electronics,2,1343.35,2686.7,False,PayPal
TXN_004416,CUST_00425,2023-02-11,Sports,1,78.58,78.58,False,PayPal
TXN_035287,CUST_04946,2023-02-11,Beauty,1,181.14,181.14,False,PayPal
TXN_028200,CUST_01817,2023-02-11,Sports,1,42.13,42.13,False,Debit Card
TXN_023001,CUST_03878,2023-02-11,Clothing,1,40.14,36.96,True,PayPal
TXN_010703,CUST_03327,2023-02-11,Electronics,1,2644.83,2644.83,False,Credit Card
TXN_044877,CUST_04353,2023-02-11,Books,1,30.22,27.07,True,Credit Card
TXN_027349,CUST_01660,2023-02-11,Sports,1,34.32,34.32,False,Credit Card
TXN_049819,CUST_04333,2023-02-11,Beauty,2,214.87,429.74,False,Debit Card
TXN_011769,CUST_00060,2023-02-11,Toys,2,121.63,243.26,False,Debit Card
TXN_000361,CUST_03964,2023-02-11,Home & Garden,3,403.3,1209.9,False,PayPal
TXN_012444,CUST_02609,2023-02-11,Toys,3,10.48,31.44,False,PayPal
TXN_012813,CUST_02360,2023-02-11,Sports,1,88.71,88.71,False,Debit Card
TXN_020686,CUST_04958,2023-02-11,Books,2,67.28,134.56,False,Credit Card
TXN_047876,CUST_03732,2023-02-11,Toys,1,89.8,89.8,False,Debit Card
