customer_id,customer_segment,registration_date
CUST_01553,Regular,2022-05-26
CUST_01554,Regular,2022-08-15
CUST_01555,Regular,2022-01-13
CUST_01556,Regular,2022-04-10
CUST_01557,Budget,2022-01-16
CUST_01558,Regular,2022-06-15
CUST_01559,Regular,2022-04-10
CUST_01560,Regular,2022-06-22
CUST_01561,Premium,2022-08-04
CUST_01562,Budget,2022-10-19
CUST_01563,Budget,2022-01-28
CUST_01564,Budget,2022-05-29
CUST_01565,Regular,2022-11-06
CUST_01566,Premium,2022-12-22
CUST_01567,Premium,2022-08-23
CUST_01568,Regular,2022-11-09
CUST_01569,Budget,2022-02-23
CUST_01570,Regular,2022-02-13
CUST_01571,Premium,2022-03-15
CUST_01572,Premium,2022-06-14
CUST_01573,Budget,2022-09-15
CUST_01574,Premium,2022-12-22
CUST_01575,Budget,2022-06-12
CUST_01576,Regular,2022-04-21
CUST_01577,Regular,2022-09-25
CUST_01578,Regular,2022-01-24
CUST_01579,Budget,2022-08-16
CUST_01580,Premium,2022-12-12
CUST_01581,Regular,2022-12-06
CUST_01582,Regular,2022-09-29
CUST_01583,Budget,2022-04-14
CUST_01584,Premium,2022-10-10
CUST_01585,Regular,2022-06-19
CUST_01586,Budget,2022-08-10
CUST_01587,Regular,2022-05-14
CUST_01588,Regular,2022-08-12
CUST_01589,Regular,2022-02-02
CUST_01590,Budget,2022-01-07
CUST_01591,Regular,2022-05-06
CUST_01592,Regular,2022-07-27
CUST_01593,Regular,2022-05-15
CUST_01594,Budget,2022-11-03
CUST_01595,Premium,2022-11-27
CUST_01596,Budget,2022-08-05
CUST_01597,Regular,2022-02-14
CUST_01598,Regular,2022-05-12
CUST_01599,Budget,2022-06-06
CUST_01600,Regular,2022-07-24
CUST_01601,Budget,2022-08-06
CUST_01602,Regular,2022-04-14
CUST_01603,Budget,2022-05-13
CUST_01604,Regular,2022-11-27
CUST_01605,Budget,2022-01-28
CUST_01606,Budget,2022-01-17
CUST_01607,Regular,2022-07-18
CUST_01608,Premium,2022-01-26
CUST_01609,Budget,2022-10-28
CUST_01610,Regular,2022-06-30
CUST_01611,Regular,2022-03-09
CUST_01612,Regular,2022-11-17
CUST_01613,Regular,2022-02-21
CUST_01614,Regular,2022-07-07
CUST_01615,Regular,2022-06-08
CUST_01616,Budget,2022-08-30
CUST_01617,Regular,2022-01-05
CUST_01618,Regular,2022-12-27
CUST_01619,Regular,2022-02-23
CUST_01620,Regular,2022-08-14
CUST_01621,Regular,2022-03-02
CUST_01622,Budget,2022-02-15
CUST_01623,Premium,2022-10-21
CUST_01624,Budget,2022-07-29
CUST_01625,Regular,2022-10-29
CUST_01626,Regular,2022-08-10
CUST_01627,Regular,2022-01-06
CUST_01628,Regular,2022-08-23
CUST_01629,Regular,2022-07-28
CUST_01630,Budget,2022-11-29
CUST_01631,Regular,2022-12-17
CUST_01632,Regular,2022-03-11
CUST_01633,Premium,2022-03-09
CUST_01634,Budget,2022-02-17
CUST_01635,Regular,2022-07-06
CUST_01636,Budget,2022-11-28
CUST_01637,Regular,2022-03-30
CUST_01638,Budget,2022-11-07
CUST_01639,Regular,2022-06-03
CUST_01640,Premium,2022-04-18
CUST_01641,Budget,2022-02-28
CUST_01642,Regular,2022-09-30
CUST_01643,Budget,2022-09-02
CUST_01644,Budget,2022-09-04
CUST_01645,Regular,2022-12-28
CUST_01646,Regular,2022-12-18
CUST_01647,Regular,2022-04-04
CUST_01648,Regular,2022-02-08
CUST_01649,Budget,2022-03-25
CUST_01650,Regular,2022-12-08
CUST_01651,Budget,2022-02-13
CUST_01652,Premium,2022-03-15
CUST_01653,Budget,2022-06-05
CUST_01654,Regular,2022-06-20
CUST_01655,Premium,2022-06-19
CUST_01656,Regular,2022-11-18
CUST_01657,Regular,2022-04-01
CUST_01658,Regular,2022-06-04
CUST_01659,Premium,2022-12-30
CUST_01660,Regular,2022-01-10
CUST_01661,Budget,2022-09-05
CUST_01662,Budget,2022-02-03
CUST_01663,Budget,2022-06-09
CUST_01664,Regular,2022-11-23
CUST_01665,Regular,2022-04-27
CUST_01666,Premium,2022-04-09
CUST_01667,Budget,2022-04-01
CUST_01668,Regular,2022-01-17
CUST_01669,Budget,2022-04-26
CUST_01670,Regular,2022-06-30
CUST_01671,Regular,2022-11-20
CUST_01672,Budget,2022-09-14
CUST_01673,Premium,2022-12-31
CUST_01674,Budget,2022-12-09
CUST_01675,Regular,2022-07-22
CUST_01676,Budget,2022-07-12
CUST_01677,Premium,2022-12-20
CUST_01678,Regular,2022-08-09
CUST_01679,Regular,2022-09-13
CUST_01680,Regular,2022-05-29
CUST_01681,Regular,2022-10-09
CUST_01682,Budget,2022-04-19
CUST_01683,Regular,2022-10-30
CUST_01684,Budget,2022-06-03
CUST_01685,Budget,2022-05-12
CUST_01686,Budget,2022-03-25
CUST_01687,Regular,2022-04-26
CUST_01688,Regular,2022-02-10
CUST_01689,Regular,2022-04-22
CUST_01690,Budget,2022-11-20
CUST_01691,Regular,2022-07-14
CUST_01692,Premium,2022-10-10
CUST_01693,Budget,2022-07-08
CUST_01694,Budget,2022-01-24
CUST_01695,Regular,2022-01-04
CUST_01696,Premium,2022-06-30
CUST_01697,Regular,2022-10-06
CUST_01698,Budget,2022-12-17
CUST_01699,Premium,2022-11-14
CUST_01700,Regular,2022-09-06
CUST_01701,Premium,2022-11-22
CUST_01702,Premium,2022-05-18
CUST_01703,Regular,2022-04-13
CUST_01704,Regular,2022-11-13
CUST_01705,Regular,2022-06-28
CUST_01706,Premium,2022-11-28
CUST_01707,Regular,2022-08-27
CUST_01708,Regular,2022-12-09
CUST_01709,Regular,2022-01-30
CUST_01710,Regular,2022-01-25
CUST_01711,Regular,2022-07-25
CUST_01712,Premium,2022-02-16
CUST_01713,Budget,2022-02-08
CUST_01714,Regular,2022-01-22
CUST_01715,Regular,2022-05-29
CUST_01716,Premium,2022-09-29
CUST_01717,Premium,2022-10-14
CUST_01718,Budget,2022-02-01
CUST_01719,Premium,2022-09-12
CUST_01720,Regular,2022-05-19
CUST_01721,Regular,2022-08-02
CUST_01722,Regular,2022-11-20
CUST_01723,Budget,2022-04-21
CUST_01724,Budget,2022-12-23
CUST_01725,Premium,2022-11-17
CUST_01726,Budget,2022-02-20
CUST_01727,Regular,2022-03-29
CUST_01728,Premium,2022-09-28
CUST_01729,Budget,2022-07-17
CUST_01730,Budget,2022-06-16
CUST_01731,Budget,2022-11-09
CUST_01732,Regular,2022-09-08
CUST_01733,Premium,2022-03-14
CUST_01734,Regular,2022-09-19
CUST_01735,Regular,2022-09-02
CUST_01736,Budget,2022-03-04
CUST_01737,Budget,2022-06-24
CUST_01738,Regular,2022-07-11
CUST_01739,Regular,2022-09-28
CUST_01740,Regular,2022-12-18
CUST_01741,Budget,2022-12-05
CUST_01742,Budget,2022-03-19
CUST_01743,Budget,2022-09-27
CUST_01744,Budget,2022-09-04
CUST_01745,Regular,2022-11-11
CUST_01746,Regular,2022-06-17
CUST_01747,Premium,2022-07-12
CUST_01748,Regular,2022-12-02
CUST_01749,Budget,2022-01-13
CUST_01750,Budget,2022-05-27
CUST_01751,Regular,2022-02-12
CUST_01752,Budget,2022-05-28
CUST_01753,Regular,2022-05-31
CUST_01754,Regular,2022-01-22
CUST_01755,Regular,2022-11-24
CUST_01756,Regular,2022-04-24
CUST_01757,Budget,2022-03-24
CUST_01758,Regular,2022-11-24
CUST_01759,Premium,2022-04-23
CUST_01760,Premium,2022-02-22
CUST_01761,Regular,2022-10-10
CUST_01762,Regular,2022-04-07
CUST_01763,Regular,2022-11-30
CUST_01764,Regular,2022-02-28
CUST_01765,Regular,2022-02-19
CUST_01766,Regular,2022-01-19
CUST_01767,Regular,2022-02-16
CUST_01768,Regular,2022-10-16
CUST_01769,Regular,2022-07-01
CUST_01770,Budget,2022-08-03
CUST_01771,Premium,2022-05-08
CUST_01772,Budget,2022-09-05
CUST_01773,Budget,2022-10-07
CUST_01774,Regular,2022-07-21
CUST_01775,Budget,2022-08-06
CUST_01776,Regular,2022-07-21
CUST_01777,Premium,2022-01-06
CUST_01778,Regular,2022-11-14
CUST_01779,Regular,2022-03-23
CUST_01780,Budget,2022-08-07
CUST_01781,Regular,2022-03-12
CUST_01782,Regular,2022-09-23
CUST_01783,Regular,2022-10-18
CUST_01784,Regular,2022-05-04
CUST_01785,Regular,2022-06-15
CUST_01786,Budget,2022-10-22
CUST_01787,Premium,2022-08-18
CUST_01788,Premium,2022-02-10
CUST_01789,Premium,2022-04-18
CUST_01790,Regular,2022-11-18
CUST_01791,Regular,2022-10-17
CUST_01792,Budget,2022-05-14
CUST_01793,Regular,2022-09-23
CUST_01794,Regular,2022-12-18
CUST_01795,Regular,2022-08-21
CUST_01796,Regular,2022-02-28
CUST_01797,Regular,2022-03-06
CUST_01798,Premium,2022-09-23
CUST_01799,Regular,2022-11-11
CUST_01800,Budget,2022-02-17
CUST_01801,Premium,2022-09-05
CUST_01802,Regular,2022-04-08
CUST_01803,Regular,2022-10-11
CUST_01804,Regular,2022-10-28
CUST_01805,Regular,2022-11-01
CUST_01806,Regular,2022-03-24
CUST_01807,Budget,2022-03-14
CUST_01808,Budget,2022-04-16
CUST_01809,Budget,2022-09-19
CUST_01810,Budget,2022-05-25
CUST_01811,Regular,2022-10-10
CUST_01812,Regular,2022-09-01
CUST_01813,Budget,2022-05-07
CUST_01814,Budget,2022-09-28
CUST_01815,Budget,2022-03-14
CUST_01816,Regular,2022-09-05
CUST_01817,Regular,2022-02-12
CUST_01818,Regular,2022-06-19
CUST_01819,Budget,2022-06-17
CUST_01820,Regular,2022-09-02
CUST_01821,Budget,2022-02-16
CUST_01822,Premium,2022-08-13
CUST_01823,Regular,2022-03-10
CUST_01824,Premium,2022-10-17
CUST_01825,Premium,2022-03-02
CUST_01826,Regular,2022-11-14
CUST_01827,Regular,2022-11-27
CUST_01828,Regular,2022-04-04
CUST_01829,Budget,2022-05-18
CUST_01830,Budget,2022-05-07
CUST_01831,Budget,2022-11-15
CUST_01832,Regular,2022-06-23
CUST_01833,Regular,2022-12-24
CUST_01834,Budget,2022-04-01
CUST_01835,Regular,2022-06-28
CUST_01836,Budget,2022-07-28
CUST_01837,Budget,2022-04-17
CUST_01838,Regular,2022-10-11
CUST_01839,Budget,2022-02-06
CUST_01840,Regular,2022-02-25
CUST_01841,Budget,2022-09-15
CUST_01842,Regular,2022-12-29
CUST_01843,Regular,2022-08-18
CUST_01844,Regular,2022-04-24
CUST_01845,Regular,2022-02-06
CUST_01846,Budget,2022-01-18
CUST_01847,Budget,2022-05-30
CUST_01848,Budget,2022-07-05
CUST_01849,Premium,2022-09-17
CUST_01850,Regular,2022-05-15
CUST_01851,Premium,2022-11-06
CUST_01852,Premium,2022-07-26
CUST_01853,Regular,2022-01-03
CUST_01854,Regular,2022-08-30
CUST_01855,Regular,2022-04-12
CUST_01856,Premium,2022-05-13
CUST_01857,Budget,2022-12-14
CUST_01858,Regular,2022-04-19
CUST_01859,Budget,2022-03-24
CUST_01860,Premium,2022-03-10
CUST_01861,Premium,2022-05-20
CUST_01862,Regular,2022-11-08
CUST_01863,Regular,2022-06-02
CUST_01864,Regular,2022-11-15
CUST_01865,Premium,2022-12-10
CUST_01866,Budget,2022-11-07
CUST_01867,Regular,2022-02-24
CUST_01868,Budget,2022-02-05
CUST_01869,Regular,2022-06-26
CUST_01870,Regular,2022-10-22
CUST_01871,Regular,2022-08-01
CUST_01872,Budget,2022-01-06
CUST_01873,Regular,2022-02-04
CUST_01874,Regular,2022-04-28
CUST_01875,Budget,2022-03-28
CUST_01876,Budget,2022-11-09
CUST_01877,Premium,2022-10-12
CUST_01878,Regular,2022-03-28
CUST_01879,Premium,2022-02-15
CUST_01880,Regular,2022-04-22
CUST_01881,Premium,2022-09-04
CUST_01882,Premium,2022-05-14
CUST_01883,Budget,2022-04-04
CUST_01884,Premium,2022-10-16
CUST_01885,Regular,2022-05-06
CUST_01886,Premium,2022-05-02
CUST_01887,Regular,2022-04-25
CUST_01888,Regular,2022-07-20
CUST_01889,Regular,2022-01-11
CUST_01890,Regular,2022-09-04
CUST_01891,Regular,2022-05-07
CUST_01892,Regular,2022-06-01
CUST_01893,Regular,2022-05-17
CUST_01894,Regular,2022-01-19
CUST_01895,Regular,2022-06-24
CUST_01896,Budget,2022-12-20
CUST_01897,Regular,2022-09-03
CUST_01898,Regular,2022-04-03
CUST_01899,Regular,2022-07-24
CUST_01900,Regular,2022-09-02
CUST_01901,Premium,2022-10-22
CUST_01902,Premium,2022-10-09
CUST_01903,Regular,2022-09-26
CUST_01904,Regular,2022-11-01
CUST_01905,Regular,2022-11-10
CUST_01906,Regular,2022-11-05
CUST_01907,Budget,2022-03-03
CUST_01908,Budget,2022-01-25
CUST_01909,Regular,2022-07-26
CUST_01910,Budget,2022-10-09
CUST_01911,Regular,2022-01-25
CUST_01912,Budget,2022-03-14
CUST_01913,Regular,2022-11-17
CUST_01914,Regular,2022-03-27
CUST_01915,Budget,2022-12-30
CUST_01916,Regular,2022-08-21
CUST_01917,Regular,2022-12-05
CUST_01918,Budget,2022-09-28
CUST_01919,Regular,2022-06-30
CUST_01920,Regular,2022-02-26
CUST_01921,Budget,2022-02-17
CUST_01922,Regular,2022-05-16
CUST_01923,Budget,2022-07-23
CUST_01924,Premium,2022-12-26
CUST_01925,Budget,2022-08-08
CUST_01926,Regular,2022-02-18
CUST_01927,Premium,2022-11-18
CUST_01928,Regular,2022-12-01
CUST_01929,Regular,2022-08-09
CUST_01930,Regular,2022-08-09
CUST_01931,Regular,2022-01-03
CUST_01932,Regular,2022-11-16
CUST_01933,Regular,2022-03-03
CUST_01934,Regular,2022-03-01
CUST_01935,Budget,2022-05-02
CUST_01936,Regular,2022-04-06
CUST_01937,Premium,2022-08-23
CUST_01938,Budget,2022-09-13
CUST_01939,Regular,2022-12-14
CUST_01940,Regular,2022-11-13
CUST_01941,Premium,2022-02-17
CUST_01942,Premium,2022-05-16
CUST_01943,Regular,2022-11-10
CUST_01944,Budget,2022-11-14
CUST_01945,Budget,2022-11-10
CUST_01946,Budget,2022-12-21
CUST_01947,Regular,2022-07-11
CUST_01948,Budget,2022-02-28
CUST_01949,Premium,2022-09-22
CUST_01950,Regular,2022-08-03
CUST_01951,Regular,2022-10-04
CUST_01952,Regular,2022-10-19
CUST_01953,Budget,2022-09-02
CUST_01954,Regular,2022-11-28
CUST_01955,Regular,2022-09-26
CUST_01956,Budget,2022-01-16
CUST_01957,Regular,2022-02-28
CUST_01958,Premium,2022-08-25
CUST_01959,Regular,2022-04-04
CUST_01960,Budget,2022-05-18
CUST_01961,Regular,2022-07-26
CUST_01962,Regular,2022-08-06
CUST_01963,Regular,2022-12-12
CUST_01964,Regular,2022-11-14
CUST_01965,Budget,2022-03-03
CUST_01966,Regular,2022-08-27
CUST_01967,Regular,2022-08-10
CUST_01968,Regular,2022-06-22
CUST_01969,Budget,2022-04-20
CUST_01970,Regular,2022-12-22
CUST_01971,Budget,2022-03-15
CUST_01972,Regular,2022-07-26
CUST_01973,Budget,2022-10-06
CUST_01974,Budget,2022-12-06
CUST_01975,Budget,2022-12-06
CUST_01976,Regular,2022-01-28
CUST_01977,Regular,2022-06-14
CUST_01978,Regular,2022-03-11
CUST_01979,Regular,2022-04-06
CUST_01980,Regular,2022-01-05
CUST_01981,Regular,2022-10-29
CUST_01982,Regular,2022-08-05
CUST_01983,Budget,2022-07-06
CUST_01984,Regular,2022-09-12
CUST_01985,Budget,2022-04-14
CUST_01986,Regular,2022-09-15
CUST_01987,Budget,2022-07-01
CUST_01988,Budget,2022-02-07
CUST_01989,Premium,2022-10-03
CUST_01990,Budget,2022-10-14
CUST_01991,Budget,2022-03-02
CUST_01992,Budget,2022-12-31
CUST_01993,Regular,2022-12-17
CUST_01994,Premium,2022-09-10
CUST_01995,Regular,2022-10-18
CUST_01996,Premium,2022-07-06
CUST_01997,Budget,2022-10-31
CUST_01998,Regular,2022-03-27
CUST_01999,Premium,2022-04-24
CUST_02000,Budget,2022-12-22
CUST_02001,Premium,2022-07-26
CUST_02002,Regular,2022-12-21
CUST_02003,Budget,2022-07-16
CUST_02004,Budget,2022-05-18
CUST_02005,Regular,2022-03-09
CUST_02006,Budget,2022-01-19
CUST_02007,Regular,2022-03-15
CUST_02008,Premium,2022-06-02
CUST_02009,Regular,2022-07-30
CUST_02010,Budget,2022-05-19
CUST_02011,Budget,2022-07-02
CUST_02012,Regular,2022-07-10
CUST_02013,Regular,2022-02-20
CUST_02014,Regular,2022-02-19
CUST_02015,Regular,2022-04-23
CUST_02016,Regular,2022-06-15
CUST_02017,Regular,2022-07-22
CUST_02018,Budget,2022-07-08
CUST_02019,Regular,2022-02-24
CUST_02020,Budget,2022-03-16
CUST_02021,Premium,2022-05-13
CUST_02022,Premium,2022-02-28
CUST_02023,Regular,2022-07-01
CUST_02024,Regular,2022-12-05
CUST_02025,Budget,2022-11-23
CUST_02026,Regular,2022-05-23
CUST_02027,Regular,2022-08-02
CUST_02028,Regular,2022-07-28
CUST_02029,Budget,2022-05-22
CUST_02030,Premium,2022-04-22
CUST_02031,Premium,2022-02-28
CUST_02032,Regular,2022-09-25
CUST_02033,Regular,2022-01-20
CUST_02034,Budget,2022-05-11
CUST_02035,Regular,2022-03-31
CUST_02036,Regular,2022-11-18
CUST_02037,Regular,2022-08-18
CUST_02038,Regular,2022-01-26
CUST_02039,Budget,2022-12-30
CUST_02040,Regular,2022-05-30
CUST_02041,Budget,2022-01-29
CUST_02042,Regular,2022-07-28
CUST_02043,Regular,2022-04-26
CUST_02044,Regular,2022-11-14
CUST_02045,Regular,2022-02-14
CUST_02046,Budget,2022-06-04
CUST_02047,Budget,2022-03-29
CUST_02048,Budget,2022-03-14
CUST_02049,Budget,2022-07-31
CUST_02050,Regular,2022-08-27
CUST_02051,Regular,2022-11-09
CUST_02052,Regular,2022-04-05
CUST_02053,Budget,2022-10-03
CUST_02054,Regular,2022-11-05
CUST_02055,Budget,2022-09-30
CUST_02056,Budget,2022-12-16
CUST_02057,Regular,2022-01-11
CUST_02058,Budget,2022-03-12
CUST_02059,Regular,2022-10-17
CUST_02060,Regular,2022-02-19
CUST_02061,Regular,2022-02-21
CUST_02062,Regular,2022-03-25
CUST_02063,Budget,2022-05-06
CUST_02064,Premium,2022-03-13
CUST_02065,Regular,2022-02-25
CUST_02066,Premium,2022-04-20
CUST_02067,Regular,2022-04-03
CUST_02068,Regular,2022-03-01
CUST_02069,Budget,2022-01-28
CUST_02070,Regular,2022-05-05
CUST_02071,Regular,2022-02-05
CUST_02072,Regular,2022-03-27
CUST_02073,Budget,2022-12-04
CUST_02074,Regular,2022-12-10
CUST_02075,Premium,2022-10-05
CUST_02076,Regular,2022-01-11
CUST_02077,Regular,2022-04-06
CUST_02078,Premium,2022-07-11
CUST_02079,Regular,2022-05-08
CUST_02080,Premium,2022-12-21
CUST_02081,Premium,2022-11-12
CUST_02082,Regular,2022-05-25
CUST_02083,Regular,2022-08-11
CUST_02084,Regular,2022-11-09
CUST_02085,Budget,2022-06-30
CUST_02086,Regular,2022-09-22
CUST_02087,Premium,2022-03-30
CUST_02088,Regular,2022-04-16
CUST_02089,Regular,2022-11-15
CUST_02090,Premium,2022-01-13
CUST_02091,Budget,2022-02-09
CUST_02092,Regular,2022-08-07
CUST_02093,Regular,2022-11-29
CUST_02094,Budget,2022-11-28
CUST_02095,Regular,2022-07-30
CUST_02096,Regular,2022-09-06
CUST_02097,Budget,2022-01-18
CUST_02098,Premium,2022-10-22
CUST_02099,Regular,2022-12-11
CUST_02100,Regular,2022-12-31
CUST_02101,Budget,2022-08-17
CUST_02102,Regular,2022-03-18
CUST_02103,Regular,2022-12-12
CUST_02104,Budget,2022-11-06
CUST_02105,Regular,2022-02-08
CUST_02106,Budget,2022-11-29
CUST_02107,Regular,2022-07-10
CUST_02108,Regular,2022-08-08
CUST_02109,Premium,2022-05-11
CUST_02110,Premium,2022-08-14
CUST_02111,Budget,2022-04-06
CUST_02112,Budget,2022-07-19
CUST_02113,Regular,2022-11-14
CUST_02114,Premium,2022-07-25
CUST_02115,Regular,2022-09-13
CUST_02116,Premium,2022-06-26
CUST_02117,Budget,2022-12-15
CUST_02118,Budget,2022-07-09
CUST_02119,Budget,2022-05-07
CUST_02120,Regular,2022-09-11
CUST_02121,Regular,2022-03-25
CUST_02122,Regular,2022-01-13
CUST_02123,Regular,2022-04-24
CUST_02124,Premium,2022-07-24
CUST_02125,Regular,2022-09-30
CUST_02126,Regular,2022-11-24
CUST_02127,Budget,2022-04-19
CUST_02128,Budget,2022-11-24
CUST_02129,Regular,2022-04-21
CUST_02130,Budget,2022-08-17
CUST_02131,Regular,2022-07-08
CUST_02132,Premium,2022-01-02
CUST_02133,Budget,2022-10-13
CUST_02134,Budget,2022-04-06
CUST_02135,Regular,2022-08-26
CUST_02136,Budget,2022-09-26
CUST_02137,Regular,2022-04-04
CUST_02138,Regular,2022-02-24
CUST_02139,Regular,2022-04-26
CUST_02140,Regular,2022-06-29
CUST_02141,Regular,2022-02-22
CUST_02142,Premium,2022-06-29
CUST_02143,Regular,2022-11-09
CUST_02144,Regular,2022-07-01
CUST_02145,Budget,2022-02-13
CUST_02146,Premium,2022-04-08
CUST_02147,Regular,2022-10-15
CUST_02148,Premium,2022-08-25
CUST_02149,Premium,2022-03-13
CUST_02150,Budget,2022-09-25
CUST_02151,Regular,2022-08-20
CUST_02152,Premium,2022-05-19
CUST_02153,Regular,2022-12-17
CUST_02154,Budget,2022-08-09
CUST_02155,Budget,2022-02-25
CUST_02156,Regular,2022-04-12
CUST_02157,Premium,2022-07-11
CUST_02158,Regular,2022-07-19
CUST_02159,Budget,2022-08-15
CUST_02160,Regular,2022-12-10
CUST_02161,Premium,2022-04-25
CUST_02162,Regular,2022-04-14
CUST_02163,Budget,2022-06-05
CUST_02164,Regular,2022-01-06
CUST_02165,Regular,2022-01-28
CUST_02166,Budget,2022-04-29
CUST_02167,Regular,2022-09-01
CUST_02168,Budget,2022-08-06
CUST_02169,Budget,2022-06-13
CUST_02170,Budget,2022-11-04
CUST_02171,Regular,2022-04-15
CUST_02172,Regular,2022-07-07
CUST_02173,Budget,2022-07-05
CUST_02174,Regular,2022-08-26
CUST_02175,Premium,2022-10-11
CUST_02176,Regular,2022-07-29
CUST_02177,Budget,2022-04-07
CUST_02178,Budget,2022-07-27
CUST_02179,Regular,2022-05-17
CUST_02180,Regular,2022-07-03
CUST_02181,Regular,2022-05-22
CUST_02182,Regular,2022-10-17
CUST_02183,Premium,2022-04-28
CUST_02184,Regular,2022-10-09
CUST_02185,Regular,2022-12-26
CUST_02186,Regular,2022-11-19
CUST_02187,Regular,2022-07-14
CUST_02188,Budget,2022-04-23
CUST_02189,Premium,2022-04-15
CUST_02190,Regular,2022-10-09
CUST_02191,Budget,2022-12-17
CUST_02192,Regular,2022-05-20
CUST_02193,Budget,2022-03-28
CUST_02194,Regular,2022-05-09
CUST_02195,Regular,2022-03-07
CUST_02196,Premium,2022-05-29
CUST_02197,Regular,2022-04-26
CUST_02198,Premium,2022-10-21
CUST_02199,Regular,2022-09-07
CUST_02200,Premium,2022-10-29
CUST_02201,Regular,2022-03-11
CUST_02202,Budget,2022-04-22
CUST_02203,Regular,2022-04-01
CUST_02204,Budget,2022-08-15
CUST_02205,Regular,2022-05-31
CUST_02206,Regular,2022-02-09
CUST_02207,Regular,2022-12-11
CUST_02208,Budget,2022-07-19
CUST_02209,Budget,2022-03-02
CUST_02210,Budget,2022-08-25
CUST_02211,Premium,2022-02-06
CUST_02212,Premium,2022-08-25
CUST_02213,Regular,2022-07-16
CUST_02214,Premium,2022-08-28
CUST_02215,Budget,2022-12-26
CUST_02216,Premium,2022-01-30
CUST_02217,Budget,2022-04-18
CUST_02218,Premium,2022-03-31
CUST_02219,Budget,2022-08-08
CUST_02220,Budget,2022-04-13
CUST_02221,Budget,2022-07-03
CUST_02222,Regular,2022-09-04
CUST_02223,Premium,2022-12-11
CUST_02224,Regular,2022-10-05
CUST_02225,Regular,2022-04-21
CUST_02226,Regular,2022-09-06
CUST_02227,Regular,2022-07-01
CUST_02228,Budget,2022-12-01
CUST_02229,Budget,2022-06-15
CUST_02230,Budget,2022-07-27
CUST_02231,Regular,2022-06-24
CUST_02232,Premium,2022-03-31
CUST_02233,Premium,2022-06-15
CUST_02234,Regular,2022-03-19
CUST_02235,Budget,2022-06-12
CUST_02236,Regular,2022-08-27
CUST_02237,Premium,2022-05-23
CUST_02238,Budget,2022-10-10
CUST_02239,Budget,2022-09-02
CUST_02240,Regular,2022-03-01
CUST_02241,Premium,2022-02-27
CUST_02242,Regular,2022-08-05
CUST_02243,Regular,2022-10-30
CUST_02244,Regular,2022-01-20
CUST_02245,Regular,2022-02-28
CUST_02246,Regular,2022-05-26
CUST_02247,Regular,2022-09-06
CUST_02248,Budget,2022-01-13
CUST_02249,Regular,2022-02-13
CUST_02250,Premium,2022-01-19
CUST_02251,Budget,2022-08-27
CUST_02252,Regular,2022-12-03
CUST_02253,Regular,2022-04-10
CUST_02254,Regular,2022-05-02
CUST_02255,Budget,2022-12-26
CUST_02256,Regular,2022-05-25
CUST_02257,Budget,2022-02-19
CUST_02258,Premium,2022-10-15
CUST_02259,Budget,2022-11-10
CUST_02260,Regular,2022-08-27
CUST_02261,Regular,2022-10-23
CUST_02262,Premium,2022-08-08
CUST_02263,Budget,2022-12-12
CUST_02264,Premium,2022-08-25
CUST_02265,Budget,2022-09-16
CUST_02266,Regular,2022-10-07
CUST_02267,Budget,2022-06-08
CUST_02268,Budget,2022-02-14
CUST_02269,Budget,2022-03-12
CUST_02270,Budget,2022-04-13
CUST_02271,Regular,2022-11-09
CUST_02272,Regular,2022-10-13
CUST_02273,Budget,2022-05-26
CUST_02274,Premium,2022-08-09
CUST_02275,Regular,2022-04-08
CUST_02276,Budget,2022-06-22
CUST_02277,Regular,2022-12-16
CUST_02278,Regular,2022-05-02
CUST_02279,Regular,2022-04-18
CUST_02280,Regular,2022-01-06
CUST_02281,Regular,2022-05-26
CUST_02282,Regular,2022-04-06
CUST_02283,Regular,2022-07-21
CUST_02284,Regular,2022-04-22
CUST_02285,Budget,2022-11-19
CUST_02286,Budget,2022-10-26
CUST_02287,Budget,2022-12-03
CUST_02288,Budget,2022-08-02
CUST_02289,Budget,2022-10-18
CUST_02290,Budget,2022-05-30
CUST_02291,Budget,2022-09-24
CUST_02292,Regular,2022-01-03
CUST_02293,Budget,2022-03-17
CUST_02294,Regular,2022-08-13
CUST_02295,Regular,2022-09-08
CUST_02296,Budget,2022-10-06
CUST_02297,Premium,2022-05-05
CUST_02298,Regular,2022-02-16
CUST_02299,Regular,2022-08-03
CUST_02300,Regular,2022-08-25
CUST_02301,Regular,2022-01-25
CUST_02302,Budget,2022-11-10
CUST_02303,Regular,2022-05-07
CUST_02304,Premium,2022-11-30
CUST_02305,Premium,2022-02-17
CUST_02306,Premium,2022-04-09
CUST_02307,Regular,2022-03-26
CUST_02308,Budget,2022-06-22
CUST_02309,Regular,2022-07-28
CUST_02310,Regular,2022-03-05
CUST_02311,Regular,2022-05-01
CUST_02312,Regular,2022-02-23
CUST_02313,Regular,2022-09-29
CUST_02314,Regular,2022-01-18
CUST_02315,Budget,2022-07-06
CUST_02316,Regular,2022-09-19
CUST_02317,Budget,2022-08-27
CUST_02318,Premium,2022-03-17
CUST_02319,Regular,2022-09-03
CUST_02320,Regular,2022-11-11
CUST_02321,Regular,2022-03-20
CUST_02322,Regular,2022-09-20
CUST_02323,Premium,2022-03-04
CUST_02324,Premium,2022-01-12
CUST_02325,Regular,2022-02-12
CUST_02326,Budget,2022-09-10
CUST_02327,Regular,2022-10-19
CUST_02328,Budget,2022-11-21
